1.010000000000000284e+02,2.876786438837457638e+01
1.020000000000000000e+02,2.871845390296904910e+01
1.029999999999999716e+02,2.866160976698586893e+01
1.040000000000000284e+02,2.859743547156189791e+01
1.050000000000000000e+02,2.852605027538947269e+01
1.059999999999999716e+02,2.844841279178629634e+01
1.070000000000000284e+02,2.836485044614568807e+01
1.080000000000000000e+02,2.827282963475927602e+01
1.089999999999999716e+02,2.817413988364810606e+01
1.100000000000000284e+02,2.806892081776097214e+01
1.110000000000000000e+02,2.795732512955145666e+01
1.119999999999999716e+02,2.783950906125559754e+01
1.130000000000000284e+02,2.771563581713948210e+01
1.140000000000000000e+02,2.758586406142780589e+01
1.149999999999999716e+02,2.745036633921816005e+01
1.160000000000000284e+02,2.730931194647352100e+01
1.170000000000000000e+02,2.716287817776505165e+01
1.179999999999999716e+02,2.701157638680360051e+01
1.190000000000000284e+02,2.685625535608735959e+01
1.200000000000000000e+02,2.669492082961770407e+01
1.209999999999996021e+02,2.652894548431934751e+01
1.220000000000003979e+02,2.635851323011856806e+01
1.230000000000000000e+02,2.618381579491894229e+01
1.239999999999996021e+02,2.600503747052439252e+01
1.250000000000003979e+02,2.582236993141809123e+01
1.260000000000000000e+02,2.563600172867571203e+01
1.269999999999996021e+02,2.544611838220947320e+01
1.280000000000003979e+02,2.525291182004336221e+01
1.290000000000000000e+02,2.505656280836596395e+01
1.299999999999996305e+02,2.485740408375593447e+01
1.310000000000003695e+02,2.465682867551084456e+01
1.320000000000000000e+02,2.445232579574657805e+01
1.329999999999996305e+02,2.424542653976558526e+01
1.340000000000003695e+02,2.403631058586424984e+01
1.350000000000000000e+02,2.382381152532420643e+01
1.359999999999996305e+02,2.360880058977921436e+01
1.370000000000003695e+02,2.339436946774779713e+01
1.380000000000000000e+02,2.317837820436571761e+01
1.389999999999996305e+02,2.296098723914489526e+01
1.400000000000003695e+02,2.274235870896045242e+01
1.410000000000000000e+02,2.252264984190940567e+01
1.419999999999996305e+02,2.230200985940886582e+01
1.430000000000003695e+02,2.208364747383448901e+01
1.440000000000000000e+02,2.186196266273390876e+01
1.449999999999996305e+02,2.163972617393084974e+01
1.460000000000003695e+02,2.141714855803574835e+01
1.470000000000000000e+02,2.119339560071727391e+01
1.479999999999996305e+02,2.096806222115102258e+01
1.490000000000003695e+02,2.074553048025205371e+01
1.500000000000000000e+02,2.052311907815553482e+01
1.509999999999996305e+02,2.030094530833897437e+01
1.520000000000003695e+02,2.007911699723845445e+01
1.530000000000000000e+02,1.985773552824522170e+01
1.539999999999996305e+02,1.963689893531964259e+01
1.550000000000003695e+02,1.941727154275412204e+01
1.560000000000000000e+02,1.919794406460986380e+01
1.569999999999996305e+02,1.897934614182970492e+01
1.580000000000003695e+02,1.854348532285748874e+01
1.590000000000000000e+02,1.832048206113958244e+01
1.599999999999996305e+02,1.810665713075258410e+01
1.610000000000003695e+02,1.789392859312039619e+01
1.620000000000000000e+02,1.768235496592838629e+01
1.629999999999996305e+02,1.747199350026140152e+01
1.640000000000003695e+02,1.726289623632414916e+01
1.650000000000000000e+02,1.705511054584752983e+01
1.659999999999996305e+02,1.684974287463911580e+01
1.670000000000003695e+02,1.664517843820503273e+01
1.680000000000000000e+02,1.644172913044410578e+01
1.689999999999996305e+02,1.623975830046521907e+01
1.700000000000003695e+02,1.603898055659087163e+01
1.710000000000000000e+02,1.583334738584399837e+01
1.719999999999996305e+02,1.563661649079799432e+01
1.730000000000003695e+02,1.544141968241525831e+01
1.740000000000000000e+02,1.524777958853483817e+01
1.749999999999996305e+02,1.505571055822970550e+01
1.760000000000003695e+02,1.486523999164614374e+01
1.770000000000000000e+02,1.467637590952881510e+01
1.779999999999996305e+02,1.449068529127212557e+01
1.790000000000003695e+02,1.430614429925743103e+01
1.800000000000000000e+02,1.412243765640408455e+01
1.920000000000000000e+02,1.394040710074883016e+01
2.040000000000000000e+02,1.188789350994885297e+01
2.160000000000000000e+02,1.008832967209857578e+01
2.280000000000000000e+02,8.550485140031570452e+00
2.400000000000000000e+02,7.285212002894426497e+00
2.520000000000000000e+02,6.300378003903658986e+00
2.640000000000000000e+02,5.601304208560164533e+00
2.760000000000000000e+02,5.149889204444964896e+00
2.880000000000000000e+02,4.986073764266154562e+00
3.000000000000000000e+02,5.027506401557969795e+00
3.120000000000000000e+02,5.227679732389934664e+00
3.240000000000000000e+02,5.529523480338049524e+00
3.360000000000000000e+02,5.887610281261761003e+00
3.480000000000000000e+02,6.263910885705517018e+00
3.600000000000000000e+02,6.639863034674170272e+00
3.720000000000000000e+02,7.015384898244267475e+00
3.840000000000000000e+02,7.426640371531131102e+00
3.960000000000000000e+02,7.814890733662619660e+00
4.080000000000000000e+02,8.193708062209436704e+00
4.200000000000000000e+02,8.527973436629304516e+00
4.320000000000000000e+02,8.768935247862621907e+00
4.440000000000000000e+02,8.871099605497944296e+00
4.560000000000000000e+02,8.817152956614524584e+00
4.680000000000000000e+02,8.613868035885449359e+00
4.800000000000000000e+02,8.292001517733909921e+00
4.920000000000000000e+02,7.845092564756837916e+00
5.040000000000000000e+02,7.360637953507197295e+00
5.160000000000000000e+02,6.821707628328512740e+00
5.280000000000000000e+02,6.234716055987910011e+00
5.400000000000000000e+02,5.626643630295032672e+00
5.520000000000000000e+02,5.028783137468307629e+00
5.640000000000000000e+02,4.478755337367159584e+00
5.760000000000000000e+02,4.012385598865362724e+00
5.880000000000000000e+02,3.619004105919069847e+00
6.000000000000000000e+02,3.360947256417427642e+00
6.120000000000000000e+02,3.185254155120889052e+00
6.240000000000000000e+02,3.061289514298813241e+00
6.360000000000000000e+02,2.962700481689577447e+00
6.480000000000000000e+02,2.865670539884052737e+00
6.600000000000000000e+02,2.767263887783280030e+00
6.720000000000000000e+02,2.674090516444477039e+00
6.840000000000000000e+02,2.596735869363815841e+00
6.960000000000000000e+02,2.542389378833789682e+00
7.080000000000000000e+02,2.512099707883829414e+00
7.200000000000000000e+02,2.485612319211459642e+00
